q1_rad,q2_rad,q3_rad,shoulder_servo_deg,wrist_servo_deg,gripper_servo_deg,safe,connected,reason,contacts
-0.6509341496,0.0962634016,1.047197551,15.40844097,78.96902673,120,1,1,safe,
-0.6509341496,0.0962634016,1.134464014,15.40844097,78.96902673,130,1,1,safe,
-0.6509341496,0.0962634016,1.221730476,15.40844097,78.96902673,140,1,1,safe,
-0.6509341496,0.0962634016,1.308996939,15.40844097,78.96902673,150,1,1,safe,
-0.6509341496,0.0962634016,1.396263402,15.40844097,78.96902673,160,1,1,safe,
-0.6509341496,0.0962634016,1.483529864,15.40844097,78.96902673,170,1,1,safe,
-0.6509341496,0.1835298642,0,15.40844097,68.96902673,0,1,1,safe,
-0.6509341496,0.1835298642,0.0872664626,15.40844097,68.96902673,10,1,1,safe,
-0.6509341496,0.1835298642,0.1745329252,15.40844097,68.96902673,20,1,1,safe,
-0.6509341496,0.1835298642,0.2617993878,15.40844097,68.96902673,30,1,1,safe,
-0.6509341496,0.1835298642,0.3490658504,15.40844097,68.96902673,40,1,1,safe,
-0.6509341496,0.1835298642,0.436332313,15.40844097,68.96902673,50,1,1,safe,
-0.6509341496,0.1835298642,0.5235987756,15.40844097,68.96902673,60,1,1,safe,
-0.6509341496,0.1835298642,0.6108652382,15.40844097,68.96902673,70,1,1,safe,
-0.6509341496,0.1835298642,0.6981317008,15.40844097,68.96902673,80,1,1,safe,
-0.6509341496,0.1835298642,0.7853981634,15.40844097,68.96902673,90,1,1,safe,
-0.6509341496,0.1835298642,0.872664626,15.40844097,68.96902673,100,1,1,safe,
-0.6509341496,0.1835298642,0.9599310886,15.40844097,68.96902673,110,1,1,safe,
-0.6509341496,0.1835298642,1.047197551,15.40844097,68.96902673,120,1,1,safe,
-0.6509341496,0.1835298642,1.134464014,15.40844097,68.96902673,130,1,1,safe,
-0.6509341496,0.1835298642,1.221730476,15.40844097,68.96902673,140,1,1,safe,
-0.6509341496,0.1835298642,1.308996939,15.40844097,68.96902673,150,1,1,safe,
-0.6509341496,0.1835298642,1.396263402,15.40844097,68.96902673,160,1,1,safe,
-0.6509341496,0.1835298642,1.483529864,15.40844097,68.96902673,170,1,1,safe,
-0.6509341496,0.2707963268,0,15.40844097,58.96902673,0,1,1,safe,
-0.6509341496,0.2707963268,0.0872664626,15.40844097,58.96902673,10,1,1,safe,
-0.6509341496,0.2707963268,0.1745329252,15.40844097,58.96902673,20,1,1,safe,
-0.6509341496,0.2707963268,0.2617993878,15.40844097,58.96902673,30,1,1,safe,
-0.6509341496,0.2707963268,0.3490658504,15.40844097,58.96902673,40,1,1,safe,
-0.6509341496,0.2707963268,0.436332313,15.40844097,58.96902673,50,1,1,safe,
-0.6509341496,0.2707963268,0.5235987756,15.40844097,58.96902673,60,1,1,safe,
-0.6509341496,0.2707963268,0.6108652382,15.40844097,58.96902673,70,1,1,safe,
-0.6509341496,0.2707963268,0.6981317008,15.40844097,58.96902673,80,1,1,safe,
-0.6509341496,0.2707963268,0.7853981634,15.40844097,58.96902673,90,1,1,safe,
-0.6509341496,0.2707963268,0.872664626,15.40844097,58.96902673,100,1,1,safe,
-0.6509341496,0.2707963268,0.9599310886,15.40844097,58.96902673,110,1,1,safe,
-0.6509341496,0.2707963268,1.047197551,15.40844097,58.96902673,120,1,1,safe,
-0.6509341496,0.2707963268,1.134464014,15.40844097,58.96902673,130,1,1,safe,
-0.6509341496,0.2707963268,1.221730476,15.40844097,58.96902673,140,1,1,safe,
-0.6509341496,0.2707963268,1.308996939,15.40844097,58.96902673,150,1,1,safe,
-0.6509341496,0.2707963268,1.396263402,15.40844097,58.96902673,160,1,1,safe,
-0.6509341496,0.2707963268,1.483529864,15.40844097,58.96902673,170,1,1,safe,
-0.6509341496,0.3580627894,0,15.40844097,48.96902673,0,1,1,safe,
-0.6509341496,0.3580627894,0.0872664626,15.40844097,48.96902673,10,1,1,safe,
-0.6509341496,0.3580627894,0.1745329252,15.40844097,48.96902673,20,1,1,safe,
-0.6509341496,0.3580627894,0.2617993878,15.40844097,48.96902673,30,1,1,safe,
-0.6509341496,0.3580627894,0.3490658504,15.40844097,48.96902673,40,1,1,safe,
-0.6509341496,0.3580627894,0.436332313,15.40844097,48.96902673,50,1,1,safe,
-0.6509341496,0.3580627894,0.5235987756,15.40844097,48.96902673,60,1,1,safe,
-0.6509341496,0.3580627894,0.6108652382,15.40844097,48.96902673,70,1,1,safe,
-0.6509341496,0.3580627894,0.6981317008,15.40844097,48.96902673,80,1,1,safe,
-0.6509341496,0.3580627894,0.7853981634,15.40844097,48.96902673,90,1,1,safe,
-0.6509341496,0.3580627894,0.872664626,15.40844097,48.96902673,100,1,1,safe,
-0.6509341496,0.3580627894,0.9599310886,15.40844097,48.96902673,110,1,1,safe,
-0.6509341496,0.3580627894,1.047197551,15.40844097,48.96902673,120,1,1,safe,
-0.6509341496,0.3580627894,1.134464014,15.40844097,48.96902673,130,1,1,safe,
-0.6509341496,0.3580627894,1.221730476,15.40844097,48.96902673,140,1,1,safe,
-0.6509341496,0.3580627894,1.308996939,15.40844097,48.96902673,150,1,1,safe,
-0.6509341496,0.3580627894,1.396263402,15.40844097,48.96902673,160,1,1,safe,
-0.6509341496,0.3580627894,1.483529864,15.40844097,48.96902673,170,1,1,safe,
-0.6509341496,0.445329252,0,15.40844097,38.96902673,0,1,1,safe,
-0.6509341496,0.445329252,0.0872664626,15.40844097,38.96902673,10,1,1,safe,
-0.6509341496,0.445329252,0.1745329252,15.40844097,38.96902673,20,1,1,safe,
-0.6509341496,0.445329252,0.2617993878,15.40844097,38.96902673,30,1,1,safe,
-0.6509341496,0.445329252,0.3490658504,15.40844097,38.96902673,40,1,1,safe,
-0.6509341496,0.445329252,0.436332313,15.40844097,38.96902673,50,1,1,safe,
-0.6509341496,0.445329252,0.5235987756,15.40844097,38.96902673,60,1,1,safe,
-0.6509341496,0.445329252,0.6108652382,15.40844097,38.96902673,70,1,1,safe,
-0.6509341496,0.445329252,0.6981317008,15.40844097,38.96902673,80,1,1,safe,
-0.6509341496,0.445329252,0.7853981634,15.40844097,38.96902673,90,1,1,safe,
-0.6509341496,0.445329252,0.872664626,15.40844097,38.96902673,100,1,1,safe,
-0.6509341496,0.445329252,0.9599310886,15.40844097,38.96902673,110,1,1,safe,
-0.6509341496,0.445329252,1.047197551,15.40844097,38.96902673,120,1,1,safe,
-0.6509341496,0.445329252,1.134464014,15.40844097,38.96902673,130,1,1,safe,
-0.6509341496,0.445329252,1.221730476,15.40844097,38.96902673,140,1,1,safe,
-0.6509341496,0.445329252,1.308996939,15.40844097,38.96902673,150,1,1,safe,
-0.6509341496,0.445329252,1.396263402,15.40844097,38.96902673,160,1,1,safe,
-0.6509341496,0.445329252,1.483529864,15.40844097,38.96902673,170,1,1,safe,
-0.6509341496,0.5325957146,0,15.40844097,28.96902673,0,1,1,safe,
-0.6509341496,0.5325957146,0.0872664626,15.40844097,28.96902673,10,1,1,safe,
-0.6509341496,0.5325957146,0.1745329252,15.40844097,28.96902673,20,1,1,safe,
-0.6509341496,0.5325957146,0.2617993878,15.40844097,28.96902673,30,1,1,safe,
-0.6509341496,0.5325957146,0.3490658504,15.40844097,28.96902673,40,1,1,safe,
-0.6509341496,0.5325957146,0.436332313,15.40844097,28.96902673,50,1,1,safe,
-0.6509341496,0.5325957146,0.5235987756,15.40844097,28.96902673,60,1,1,safe,
-0.6509341496,0.5325957146,0.6108652382,15.40844097,28.96902673,70,1,1,safe,
-0.6509341496,0.5325957146,0.6981317008,15.40844097,28.96902673,80,1,1,safe,
-0.6509341496,0.5325957146,0.7853981634,15.40844097,28.96902673,90,1,1,safe,
-0.6509341496,0.5325957146,0.872664626,15.40844097,28.96902673,100,1,1,safe,
-0.6509341496,0.5325957146,0.9599310886,15.40844097,28.96902673,110,1,1,safe,
-0.6509341496,0.5325957146,1.047197551,15.40844097,28.96902673,120,1,1,safe,
-0.6509341496,0.5325957146,1.134464014,15.40844097,28.96902673,130,1,1,safe,
-0.6509341496,0.5325957146,1.221730476,15.40844097,28.96902673,140,1,1,safe,
-0.6509341496,0.5325957146,1.308996939,15.40844097,28.96902673,150,1,1,safe,
-0.6509341496,0.5325957146,1.396263402,15.40844097,28.96902673,160,1,1,safe,
-0.6509341496,0.5325957146,1.483529864,15.40844097,28.96902673,170,1,1,safe,
-0.6509341496,0.6198621772,0,15.40844097,18.96902673,0,1,1,safe,
-0.6509341496,0.6198621772,0.0872664626,15.40844097,18.96902673,10,1,1,safe,
-0.6509341496,0.6198621772,0.1745329252,15.40844097,18.96902673,20,1,1,safe,
-0.6509341496,0.6198621772,0.2617993878,15.40844097,18.96902673,30,1,1,safe,
-0.6509341496,0.6198621772,0.3490658504,15.40844097,18.96902673,40,1,1,safe,
-0.6509341496,0.6198621772,0.436332313,15.40844097,18.96902673,50,1,1,safe,
-0.6509341496,0.6198621772,0.5235987756,15.40844097,18.96902673,60,1,1,safe,
-0.6509341496,0.6198621772,0.6108652382,15.40844097,18.96902673,70,1,1,safe,
-0.6509341496,0.6198621772,0.6981317008,15.40844097,18.96902673,80,1,1,safe,
