q1_rad,q2_rad,q3_rad,lift_servo_deg,tilt_servo_deg,gripper_servo_deg,safe,connected,reason,contacts
-0.685840735,0.37551608,-0.5082350679,168.5915591,54.43941398,103.3802752,1,1,safe,
-0.685840735,0.37551608,-0.4646018366,168.5915591,54.43941398,108.3802752,1,1,safe,
-0.685840735,0.37551608,-0.4209686053,168.5915591,54.43941398,113.3802752,1,1,safe,
-0.685840735,0.37551608,-0.377335374,168.5915591,54.43941398,118.3802752,1,1,safe,
-0.685840735,0.37551608,-0.3337021427,168.5915591,54.43941398,123.3802752,1,1,safe,
-0.685840735,0.37551608,-0.2900689114,168.5915591,54.43941398,128.3802752,1,1,safe,
-0.685840735,0.37551608,-0.2464356801,168.5915591,54.43941398,133.3802752,1,1,safe,
-0.685840735,0.37551608,-0.2028024488,168.5915591,54.43941398,138.3802752,1,1,safe,
-0.685840735,0.37551608,-0.1591692175,168.5915591,54.43941398,143.3802752,1,1,safe,
-0.685840735,0.37551608,-0.1155359862,168.5915591,54.43941398,148.3802752,1,1,safe,
-0.685840735,0.37551608,-0.0719027549,168.5915591,54.43941398,153.3802752,1,1,safe,
-0.685840735,0.37551608,-0.0282695236,168.5915591,54.43941398,158.3802752,1,1,safe,
-0.685840735,0.37551608,0,168.5915591,54.43941398,161.619724,1,1,safe,
-0.685840735,0.410422665,-1.25,168.5915591,58.43941397,18.38027522,1,1,safe,
-0.685840735,0.410422665,-1.206366769,168.5915591,58.43941397,23.38027522,1,1,safe,
-0.685840735,0.410422665,-1.162733537,168.5915591,58.43941397,28.38027522,1,1,safe,
-0.685840735,0.410422665,-1.119100306,168.5915591,58.43941397,33.38027522,1,1,safe,
-0.685840735,0.410422665,-1.075467075,168.5915591,58.43941397,38.38027522,1,1,safe,
-0.685840735,0.410422665,-1.031833843,168.5915591,58.43941397,43.38027522,1,1,safe,
-0.685840735,0.410422665,-0.9882006122,168.5915591,58.43941397,48.38027522,1,1,safe,
-0.685840735,0.410422665,-0.9445673809,168.5915591,58.43941397,53.38027522,1,1,safe,
-0.685840735,0.410422665,-0.9009341496,168.5915591,58.43941397,58.38027522,1,1,safe,
-0.685840735,0.410422665,-0.8573009183,168.5915591,58.43941397,63.38027522,1,1,safe,
-0.685840735,0.410422665,-0.813667687,168.5915591,58.43941397,68.38027522,1,1,safe,
-0.685840735,0.410422665,-0.7700344557,168.5915591,58.43941397,73.38027522,1,1,safe,
-0.685840735,0.410422665,-0.7264012244,168.5915591,58.43941397,78.38027522,1,1,safe,
-0.685840735,0.410422665,-0.6827679931,168.5915591,58.43941397,83.38027522,1,1,safe,
-0.685840735,0.410422665,-0.6391347618,168.5915591,58.43941397,88.38027522,1,1,safe,
-0.685840735,0.410422665,-0.5955015305,168.5915591,58.43941397,93.38027522,1,1,safe,
-0.685840735,0.410422665,-0.5518682992,168.5915591,58.43941397,98.38027522,1,1,safe,
-0.685840735,0.410422665,-0.5082350679,168.5915591,58.43941397,103.3802752,1,1,safe,
-0.685840735,0.410422665,-0.4646018366,168.5915591,58.43941397,108.3802752,1,1,safe,
-0.685840735,0.410422665,-0.4209686053,168.5915591,58.43941397,113.3802752,1,1,safe,
-0.685840735,0.410422665,-0.377335374,168.5915591,58.43941397,118.3802752,1,1,safe,
-0.685840735,0.410422665,-0.3337021427,168.5915591,58.43941397,123.3802752,1,1,safe,
-0.685840735,0.410422665,-0.2900689114,168.5915591,58.43941397,128.3802752,1,1,safe,
-0.685840735,0.410422665,-0.2464356801,168.5915591,58.43941397,133.3802752,1,1,safe,
-0.685840735,0.410422665,-0.2028024488,168.5915591,58.43941397,138.3802752,1,1,safe,
-0.685840735,0.410422665,-0.1591692175,168.5915591,58.43941397,143.3802752,1,1,safe,
-0.685840735,0.410422665,-0.1155359862,168.5915591,58.43941397,148.3802752,1,1,safe,
-0.685840735,0.410422665,-0.0719027549,168.5915591,58.43941397,153.3802752,1,1,safe,
-0.685840735,0.410422665,-0.0282695236,168.5915591,58.43941397,158.3802752,1,1,safe,
-0.685840735,0.410422665,0,168.5915591,58.43941397,161.619724,1,1,safe,
-0.685840735,0.44532925,-1.25,168.5915591,62.43941397,18.38027522,1,1,safe,
-0.685840735,0.44532925,-1.206366769,168.5915591,62.43941397,23.38027522,1,1,safe,
-0.685840735,0.44532925,-1.162733537,168.5915591,62.43941397,28.38027522,1,1,safe,
-0.685840735,0.44532925,-1.119100306,168.5915591,62.43941397,33.38027522,1,1,safe,
-0.685840735,0.44532925,-1.075467075,168.5915591,62.43941397,38.38027522,1,1,safe,
-0.685840735,0.44532925,-1.031833843,168.5915591,62.43941397,43.38027522,1,1,safe,
