q1_rad,q2_rad,q3_rad,shoulder_servo_deg,wrist_servo_deg,gripper_servo_deg,safe,connected,reason,contacts
-0.755653905,0.270796325,1.178097245,3.408440942,58.96902694,135,1,1,safe,
-0.755653905,0.270796325,1.221730476,3.408440942,58.96902694,140,1,1,safe,
-0.755653905,0.270796325,1.265363708,3.408440942,58.96902694,145,1,1,safe,
-0.755653905,0.270796325,1.308996939,3.408440942,58.96902694,150,1,1,safe,
-0.755653905,0.270796325,1.35263017,3.408440942,58.96902694,155,1,1,safe,
-0.755653905,0.270796325,1.396263402,3.408440942,58.96902694,160,1,1,safe,
-0.755653905,0.270796325,1.439896633,3.408440942,58.96902694,165,1,1,safe,
-0.755653905,0.270796325,1.483529864,3.408440942,58.96902694,170,1,1,safe,
-0.755653905,0.270796325,1.527163096,3.408440942,58.96902694,175,1,1,safe,
-0.755653905,0.30570291,0,3.408440942,54.96902694,0,1,1,safe,
-0.755653905,0.30570291,0.0436332313,3.408440942,54.96902694,5,1,1,safe,
-0.755653905,0.30570291,0.0872664626,3.408440942,54.96902694,10,1,1,safe,
-0.755653905,0.30570291,0.1308996939,3.408440942,54.96902694,15,1,1,safe,
-0.755653905,0.30570291,0.1745329252,3.408440942,54.96902694,20,1,1,safe,
-0.755653905,0.30570291,0.2181661565,3.408440942,54.96902694,25,1,1,safe,
-0.755653905,0.30570291,0.2617993878,3.408440942,54.96902694,30,1,1,safe,
-0.755653905,0.30570291,0.3054326191,3.408440942,54.96902694,35,1,1,safe,
-0.755653905,0.30570291,0.3490658504,3.408440942,54.96902694,40,1,1,safe,
-0.755653905,0.30570291,0.3926990817,3.408440942,54.96902694,45,1,1,safe,
-0.755653905,0.30570291,0.436332313,3.408440942,54.96902694,50,1,1,safe,
-0.755653905,0.30570291,0.4799655443,3.408440942,54.96902694,55,1,1,safe,
-0.755653905,0.30570291,0.5235987756,3.408440942,54.96902694,60,1,1,safe,
-0.755653905,0.30570291,0.5672320069,3.408440942,54.96902694,65,1,1,safe,
-0.755653905,0.30570291,0.6108652382,3.408440942,54.96902694,70,1,1,safe,
-0.755653905,0.30570291,0.6544984695,3.408440942,54.96902694,75,1,1,safe,
-0.755653905,0.30570291,0.6981317008,3.408440942,54.96902694,80,1,1,safe,
-0.755653905,0.30570291,0.7417649321,3.408440942,54.96902694,85,1,1,safe,
-0.755653905,0.30570291,0.7853981634,3.408440942,54.96902694,90,1,1,safe,
-0.755653905,0.30570291,0.8290313947,3.408440942,54.96902694,95,1,1,safe,
-0.755653905,0.30570291,0.872664626,3.408440942,54.96902694,100,1,1,safe,
-0.755653905,0.30570291,0.9162978573,3.408440942,54.96902694,105,1,1,safe,
-0.755653905,0.30570291,0.9599310886,3.408440942,54.96902694,110,1,1,safe,
-0.755653905,0.30570291,1.00356432,3.408440942,54.96902694,115,1,1,safe,
-0.755653905,0.30570291,1.047197551,3.408440942,54.96902694,120,1,1,safe,
-0.755653905,0.30570291,1.090830782,3.408440942,54.96902694,125,1,1,safe,
-0.755653905,0.30570291,1.134464014,3.408440942,54.96902694,130,1,1,safe,
-0.755653905,0.30570291,1.178097245,3.408440942,54.96902694,135,1,1,safe,
-0.755653905,0.30570291,1.221730476,3.408440942,54.96902694,140,1,1,safe,
-0.755653905,0.30570291,1.265363708,3.408440942,54.96902694,145,1,1,safe,
-0.755653905,0.30570291,1.308996939,3.408440942,54.96902694,150,1,1,safe,
-0.755653905,0.30570291,1.35263017,3.408440942,54.96902694,155,1,1,safe,
-0.755653905,0.30570291,1.396263402,3.408440942,54.96902694,160,1,1,safe,
-0.755653905,0.30570291,1.439896633,3.408440942,54.96902694,165,1,1,safe,
-0.755653905,0.30570291,1.483529864,3.408440942,54.96902694,170,1,1,safe,
-0.755653905,0.30570291,1.527163096,3.408440942,54.96902694,175,1,1,safe,
-0.755653905,0.340609495,0,3.408440942,50.96902695,0,1,1,safe,
-0.755653905,0.340609495,0.0436332313,3.408440942,50.96902695,5,1,1,safe,
-0.755653905,0.340609495,0.0872664626,3.408440942,50.96902695,10,1,1,safe,
-0.755653905,0.340609495,0.1308996939,3.408440942,50.96902695,15,1,1,safe,
-0.755653905,0.340609495,0.1745329252,3.408440942,50.96902695,20,1,1,safe,
-0.755653905,0.340609495,0.2181661565,3.408440942,50.96902695,25,1,1,safe,
-0.755653905,0.340609495,0.2617993878,3.408440942,50.96902695,30,1,1,safe,
-0.755653905,0.340609495,0.3054326191,3.408440942,50.96902695,35,1,1,safe,
-0.755653905,0.340609495,0.3490658504,3.408440942,50.96902695,40,1,1,safe,
-0.755653905,0.340609495,0.3926990817,3.408440942,50.96902695,45,1,1,safe,
-0.755653905,0.340609495,0.436332313,3.408440942,50.96902695,50,1,1,safe,
-0.755653905,0.340609495,0.4799655443,3.408440942,50.96902695,55,1,1,safe,
-0.755653905,0.340609495,0.5235987756,3.408440942,50.96902695,60,1,1,safe,
