q1_rad,q3_rad,segment,q2_min_rad,q2_max_rad,sample_count
0.0471975512,1.308996939,0,-0.7764012244,0.7071286398,18
0.0471975512,1.396263402,0,-0.7764012244,0.7071286398,18
0.0471975512,1.483529864,0,-0.7764012244,0.7071286398,18
0.1344640138,0,0,-0.7764012244,0.7071286398,18
0.1344640138,0.0872664626,0,-0.7764012244,0.7071286398,18
0.1344640138,0.1745329252,0,-0.7764012244,0.7071286398,18
0.1344640138,0.2617993878,0,-0.7764012244,0.7071286398,18
0.1344640138,0.3490658504,0,-0.7764012244,0.7071286398,18
0.1344640138,0.436332313,0,-0.7764012244,0.7071286398,18
0.1344640138,0.5235987756,0,-0.7764012244,0.7071286398,18
0.1344640138,0.6108652382,0,-0.7764012244,0.7071286398,18
0.1344640138,0.6981317008,0,-0.7764012244,0.7071286398,18
0.1344640138,0.7853981634,0,-0.7764012244,0.7071286398,18
0.1344640138,0.872664626,0,-0.7764012244,0.7071286398,18
0.1344640138,0.9599310886,0,-0.7764012244,0.7071286398,18
0.1344640138,1.047197551,0,-0.7764012244,0.7071286398,18
0.1344640138,1.134464014,0,-0.7764012244,0.7071286398,18
0.1344640138,1.221730476,0,-0.7764012244,0.7071286398,18
0.1344640138,1.308996939,0,-0.7764012244,0.7071286398,18
0.1344640138,1.396263402,0,-0.7764012244,0.7071286398,18
0.1344640138,1.483529864,0,-0.7764012244,0.7071286398,18
0.2217304764,0,0,-0.7764012244,0.7071286398,18
0.2217304764,0.0872664626,0,-0.7764012244,0.7071286398,18
0.2217304764,0.1745329252,0,-0.7764012244,0.7071286398,18
0.2217304764,0.2617993878,0,-0.7764012244,0.7071286398,18
0.2217304764,0.3490658504,0,-0.7764012244,0.7071286398,18
0.2217304764,0.436332313,0,-0.7764012244,0.7071286398,18
0.2217304764,0.5235987756,0,-0.7764012244,0.7071286398,18
0.2217304764,0.6108652382,0,-0.7764012244,0.7071286398,18
0.2217304764,0.6981317008,0,-0.7764012244,0.7071286398,18
0.2217304764,0.7853981634,0,-0.7764012244,0.7071286398,18
0.2217304764,0.872664626,0,-0.7764012244,0.7071286398,18
0.2217304764,0.9599310886,0,-0.7764012244,0.7071286398,18
0.2217304764,1.047197551,0,-0.7764012244,0.7071286398,18
0.2217304764,1.134464014,0,-0.7764012244,0.7071286398,18
0.2217304764,1.221730476,0,-0.7764012244,0.7071286398,18
0.2217304764,1.308996939,0,-0.7764012244,0.7071286398,18
0.2217304764,1.396263402,0,-0.7764012244,0.7071286398,18
0.2217304764,1.483529864,0,-0.7764012244,0.7071286398,18
0.308996939,0,0,-0.7764012244,0.7071286398,18
0.308996939,0.0872664626,0,-0.7764012244,0.7071286398,18
0.308996939,0.1745329252,0,-0.7764012244,0.7071286398,18
0.308996939,0.2617993878,0,-0.7764012244,0.7071286398,18
